./planes_good/orig/001_good_orig.png 1 0 0 171 157
./planes_good/orig/002_good_orig.png 1 0 0 176 195
./planes_good/orig/003_good_orig.png 1 0 0 239 181
./planes_good/orig/004_good_orig.png 1 0 0 90 80
./planes_good/orig/005_good_orig.png 1 0 0 178 213
./planes_good/orig/006_good_orig.png 1 0 0 144 235
./planes_good/orig/007_good_orig.png 1 0 0 132 182
./planes_good/orig/008_good_orig.png 1 0 0 357 443
./planes_good/orig/009_good_orig.png 1 0 0 162 183
./planes_good/orig/010_good_orig.png 1 0 0 166 154
./planes_good/orig/011_good_orig.png 1 0 0 118 173
./planes_good/orig/012_good_orig.png 1 0 0 113 218
./planes_good/orig/013_good_orig.png 1 0 0 120 82
./planes_good/orig/014_good_orig.png 1 0 0 198 258
./planes_good/orig/015_good_orig.png 1 0 0 202 235
./planes_good/orig/016_good_orig.png 1 0 0 175 226
./planes_good/orig/017_good_orig.png 1 0 0 236 262
./planes_good/orig/018_good_orig.png 1 0 0 250 325
./planes_good/orig/019_good_orig.png 1 0 0 134 188
./planes_good/orig/020_good_orig.png 1 0 0 124 151
./planes_good/orig/021_good_orig.png 1 0 0 242 265
./planes_good/orig/022_good_orig.png 1 0 0 149 127
./planes_good/orig/023_good_orig.png 1 0 0 138 184
./planes_good/orig/024_good_orig.png 1 0 0 230 196
./planes_good/orig/025_good_orig.png 1 0 0 216 182
./planes_good/orig/026_good_orig.png 1 0 0 147 134
./planes_good/orig/027_good_orig.png 1 0 0 199 198
./planes_good/orig/028_good_orig.png 1 0 0 167 179
./planes_good/orig/029_good_orig.png 1 0 0 149 186
./planes_good/orig/030_good_orig.png 1 0 0 249 206
./planes_good/orig/031_good_orig.png 1 0 0 114 122
./planes_good/orig/032_good_orig.png 1 0 0 158 191
./planes_good/orig/033_good_orig.png 1 0 0 127 131
./planes_good/orig/034_good_orig.png 1 0 0 167 147
./planes_good/orig/035_good_orig.png 1 0 0 174 151
./planes_good/orig/036_good_orig.png 1 0 0 155 194
./planes_good/orig/037_good_orig.png 1 0 0 133 139
./planes_good/orig/038_good_orig.png 1 0 0 181 228
./planes_good/orig/039_good_orig.png 1 0 0 186 189
./planes_good/orig/040_good_orig.png 1 0 0 91 134
./planes_good/orig/041_good_orig.png 1 0 0 123 196
./planes_good/orig/042_good_orig.png 1 0 0 127 159
./planes_good/orig/043_good_orig.png 1 0 0 145 206
./planes_good/orig/044_good_orig.png 1 0 0 214 288
./planes_good/orig/045_good_orig.png 1 0 0 145 189
./planes_good/orig/046_good_orig.png 1 0 0 139 138
./planes_good/orig/047_good_orig.png 1 0 0 191 235
./planes_good/orig/048_good_orig.png 1 0 0 163 189
./planes_good/orig/049_good_orig.png 1 0 0 207 256
./planes_good/orig/050_good_orig.png 1 0 0 156 163
./planes_good/orig/051_good_orig.png 1 0 0 154 199
./planes_good/orig/052_good_orig.png 1 0 0 160 219
./planes_good/orig/053_good_orig.png 1 0 0 160 159
./planes_good/orig/054_good_orig.png 1 0 0 150 200
./planes_good/orig/055_good_orig.png 1 0 0 148 167
./planes_good/orig/056_good_orig.png 1 0 0 148 216
./planes_good/orig/057_good_orig.png 1 0 0 97 120
./planes_good/orig/058_good_orig.png 1 0 0 141 137
./planes_good/orig/059_good_orig.png 1 0 0 206 215
./planes_good/orig/060_good_orig.png 1 0 0 194 206
./planes_good/orig/061_good_orig.png 1 0 0 172 143
./planes_good/orig/062_good_orig.png 1 0 0 146 152
./planes_good/orig/063_good_orig.png 1 0 0 101 111
./planes_good/orig/064_good_orig.png 1 0 0 94 155
./planes_good/orig/065_good_orig.png 1 0 0 203 316
./planes_good/orig/066_good_orig.png 1 0 0 188 156
./planes_good/orig/067_good_orig.png 1 0 0 152 179
./planes_good/orig/068_good_orig.png 1 0 0 229 319
./planes_good/orig/069_good_orig.png 1 0 0 197 182
./planes_good/orig/070_good_orig.png 1 0 0 126 188
./planes_good/orig/071_good_orig.png 1 0 0 140 160
./planes_good/orig/072_good_orig.png 1 0 0 163 250
./planes_good/orig/073_good_orig.png 1 0 0 165 230
./planes_good/orig/074_good_orig.png 1 0 0 178 180
./planes_good/orig/075_good_orig.png 1 0 0 106 137
./planes_good/orig/076_good_orig.png 1 0 0 159 137
./planes_good/orig/077_good_orig.png 1 0 0 172 174
./planes_good/orig/078_good_orig.png 1 0 0 381 483
./planes_good/orig/079_good_orig.png 1 0 0 187 186
./planes_good/orig/080_good_orig.png 1 0 0 155 214
./planes_good/orig/081_good_orig.png 1 0 0 189 197
./planes_good/orig/082_good_orig.png 1 0 0 103 109
./planes_good/orig/083_good_orig.png 1 0 0 177 171
./planes_good/orig/084_good_orig.png 1 0 0 180 204
./planes_good/orig/085_good_orig.png 1 0 0 194 184
./planes_good/orig/086_good_orig.png 1 0 0 114 84
./planes_good/orig/087_good_orig.png 1 0 0 158 201
./planes_good/orig/088_good_orig.png 1 0 0 133 163
./planes_good/orig/089_good_orig.png 1 0 0 170 194
./planes_good/orig/090_good_orig.png 1 0 0 217 209
./planes_good/orig/091_good_orig.png 1 0 0 146 123
./planes_good/orig/092_good_orig.png 1 0 0 92 146
./planes_good/orig/093_good_orig.png 1 0 0 174 300
./planes_good/orig/094_good_orig.png 1 0 0 203 264
./planes_good/orig/095_good_orig.png 1 0 0 183 251
./planes_good/orig/096_good_orig.png 1 0 0 211 170
./planes_good/orig/097_good_orig.png 1 0 0 215 285
./planes_good/orig/098_good_orig.png 1 0 0 224 326
./planes_good/orig/099_good_orig.png 1 0 0 119 140
./planes_good/orig/100_good_orig.png 1 0 0 164 190
./planes_good/orig/101_good_orig.png 1 0 0 179 126
./planes_good/orig/102_good_orig.png 1 0 0 220 159
./planes_good/orig/103_good_orig.png 1 0 0 182 233
./planes_good/orig/104_good_orig.png 1 0 0 261 315
./planes_good/orig/105_good_orig.png 1 0 0 131 149
./planes_good/orig/106_good_orig.png 1 0 0 192 191
./planes_good/orig/107_good_orig.png 1 0 0 161 136
./planes_good/orig/108_good_orig.png 1 0 0 144 170
./planes_good/orig/109_good_orig.png 1 0 0 88 105
./planes_good/orig/110_good_orig.png 1 0 0 148 194
./planes_good/orig/111_good_orig.png 1 0 0 230 345
./planes_good/orig/112_good_orig.png 1 0 0 115 156
./planes_good/orig/113_good_orig.png 1 0 0 188 244
./planes_good/orig/114_good_orig.png 1 0 0 132 115
./planes_good/orig/115_good_orig.png 1 0 0 176 211
./planes_good/orig/116_good_orig.png 1 0 0 100 124
./planes_good/orig/117_good_orig.png 1 0 0 158 178
./planes_good/orig/118_good_orig.png 1 0 0 139 156
./planes_good/orig/119_good_orig.png 1 0 0 230 267
./planes_good/orig/120_good_orig.png 1 0 0 159 256
./planes_good/orig/121_good_orig.png 1 0 0 155 161
./planes_good/orig/122_good_orig.png 1 0 0 163 187
./planes_good/orig/123_good_orig.png 1 0 0 160 191
./planes_good/orig/124_good_orig.png 1 0 0 167 204
./planes_good/orig/125_good_orig.png 1 0 0 135 103
./planes_good/orig/126_good_orig.png 1 0 0 128 121
./planes_good/orig/127_good_orig.png 1 0 0 271 220
./planes_good/orig/128_good_orig.png 1 0 0 208 188
./planes_good/orig/129_good_orig.png 1 0 0 141 131
./planes_good/orig/130_good_orig.png 1 0 0 166 226
./planes_good/orig/131_good_orig.png 1 0 0 175 291
./planes_good/orig/132_good_orig.png 1 0 0 119 146
./planes_good/orig/133_good_orig.png 1 0 0 85 141
./planes_good/orig/134_good_orig.png 1 0 0 102 159
./planes_good/orig/135_good_orig.png 1 0 0 153 153
./planes_good/orig/136_good_orig.png 1 0 0 148 147
./planes_good/orig/137_good_orig.png 1 0 0 155 177
./planes_good/orig/138_good_orig.png 1 0 0 213 274
./planes_good/orig/139_good_orig.png 1 0 0 204 254
./planes_good/orig/140_good_orig.png 1 0 0 166 211
./planes_good/orig/141_good_orig.png 1 0 0 165 180
./planes_good/orig/142_good_orig.png 1 0 0 206 204
./planes_good/orig/143_good_orig.png 1 0 0 195 356
./planes_good/orig/144_good_orig.png 1 0 0 157 190
./planes_good/orig/145_good_orig.png 1 0 0 153 214
./planes_good/orig/146_good_orig.png 1 0 0 243 253
./planes_good/orig/147_good_orig.png 1 0 0 180 160
./planes_good/orig/148_good_orig.png 1 0 0 273 260
./planes_good/orig/149_good_orig.png 1 0 0 137 275
./planes_good/orig/150_good_orig.png 1 0 0 236 332
./planes_good/orig/151_good_orig.png 1 0 0 101 147
./planes_good/orig/152_good_orig.png 1 0 0 205 213
./planes_good/orig/153_good_orig.png 1 0 0 159 191
./planes_good/orig/154_good_orig.png 1 0 0 218 206
./planes_good/orig/155_good_orig.png 1 0 0 114 157
./planes_good/orig/156_good_orig.png 1 0 0 124 80
./planes_good/orig/157_good_orig.png 1 0 0 171 172
./planes_good/orig/158_good_orig.png 1 0 0 292 295
./planes_good/orig/159_good_orig.png 1 0 0 85 165
./planes_good/orig/160_good_orig.png 1 0 0 131 195
./planes_good/orig/161_good_orig.png 1 0 0 143 137
./planes_good/orig/162_good_orig.png 1 0 0 110 128
